TDA,person_zscore,woman_zscore,man_zscore,girl_zscore,boy_zscore
hubble-bubble,-0.01897937913435131,-0.048527089864880996,-0.02612776297908972,-0.019679735135616338,-0.014012474893074322
hubristic,-0.018876679262591785,-0.049326660828479175,-0.026269620894080283,-0.025868365390062934,-0.01400234093581864
hucking,-0.018979499674106896,-0.04899563311653691,-0.02640899877559199,-0.025868911895737118,-0.014012259276962497
huckmuck,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
huddling,-0.0189565971205455,-0.04930570970747017,-0.026359199703336562,-0.025831544570264865,-0.013991488258190214
huddroun,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
huffcap,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
huffed,-0.018979258594595722,-0.04939027605045197,-0.02624680458607481,-0.025778738459496946,-0.013923712927040513
huffing,0.6247023129977006,-0.04870231742241085,-0.025163525962510504,-0.025055984705390128,-0.01354925961284121
huffish,-0.018979499674106896,-0.049492746078659645,-0.026419811721559803,-0.025868638642900024,-0.014007443850465116
huffy,-0.018775064248632536,-0.041914154215493465,-0.024528637391923368,-0.023621407310660144,-0.013193493028333236
huge,0.07214807339011185,0.25524892758676526,0.15511506768249023,0.06430452434443316,0.036297591838776136
hugger-mugger,-0.01897937913435131,-0.04949426979655121,-0.026414157245228012,-0.025868843582527844,-0.014012546765111595
hulking,-0.01871720516595111,-0.04503777589319956,-0.005095095051607712,-0.024359189970806994,-0.008579308235320715
hullabaloo,-0.018835334126425685,-0.048188062634008016,-0.02587579157763795,-0.025514366339610992,-0.013834591600820333
hulver-head,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
human,3.0427298100588334,1.2266190834587813,0.0936102374068613,0.1647249419755319,0.04420351593895336
humane,-0.0025865750733927487,-0.038142952433872696,0.009487501804065598,-0.02343013032469615,-0.012747886397232337
humanist,-0.018197678819374168,-0.04650816365855876,-0.02455839779366964,-0.025542374755412864,-0.013764157004291481
humanistic,-0.011253383500047556,-0.048816596264278145,-0.024984963552032873,-0.02576780834601329,-0.013953036718248444
humanitarian,-0.01699107586595533,-0.04416163810555029,-0.023655665607366053,-0.025219253275552255,-0.013624725251979266
humanized,-0.018738902321956647,-0.04891182863250089,-0.024627838731077607,-0.02556355185028745,-0.013910775960331133
humanizing,-0.018952378229099977,-0.04946112893240969,-0.026237876465550928,-0.025868706956109298,-0.014011828044738852
humble,0.17147283199322116,0.02516752596060929,0.18884352299493187,-0.007492658601338779,-0.0035195168112072965
humbled,-0.014941900020988268,-0.04355215094892471,-0.01944952882722627,-0.020970854790873322,-0.012812571230779243
humbling,-0.01861595177125862,-0.049352564032635764,-0.02556132333251901,-0.02578147098786786,-0.01396424875606324
humbug,-0.018413444981873642,-0.04579201624952371,-0.022028763645236513,-0.024953514891480844,-0.013419889945747401
humbugable,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
humbugging,-0.01897974075361807,-0.04947979447658135,-0.02642159734566458,-0.025868911895737118,-0.014012762381223419
humdrum,-0.018312191587181153,-0.04836709948626678,-0.025933328354347408,-0.02566738792838219,-0.013892807951012547
humid,-0.017905972610855327,-0.025077071513711854,-0.017267099365832986,-0.019351831731106627,-0.008219948048949023
humiliated,-0.016545078770286027,0.15125518148752587,0.038255890158795255,0.00186625106904253,0.05189382392730756
humiliating,-0.017963831693536752,0.007644770207623902,-0.015015228967031733,0.038208878402202065,0.01811396640836854
hummer,-0.018390542428312246,-0.032390917393218796,-0.02329854078641079,-0.021182625739619175,-0.008967417236602142
hummering,-0.018979981833129243,-0.04949426979655121,-0.026422490157716968,-0.025868911895737118,-0.014012834253260692
humming,-0.018186830241371403,-0.0494946507260241,-0.02458815819541591,-0.020328710623708474,-0.010498291630545548
humoring,-0.01897672725972841,-0.04949388886707832,-0.026389852917135224,-0.025868433703272208,-0.01401211553288795
humoristic,-0.018871496053101573,-0.0494352257282531,-0.026390249722491838,-0.02580845470553064,-0.013993644419308443
humorless,-0.01736474910827285,-0.044009266316393895,-0.021483156279888192,-0.025517098867981907,-0.013688691365153426
humorous,-0.002948194340151642,0.07735486374667445,0.03508144730585957,-0.01958409664263434,-0.006322526264906491
humorsome,-0.018979258594595722,-0.0494946507260241,-0.02641128040639254,-0.025868911895737118,-0.014012187404925224
humping,-0.016267837332437543,0.11468595208999115,0.03488304462755109,0.01505070045870379,0.111044510604088
hunch,-0.01844960690854953,-0.04416163810555029,-0.023774707214351144,-0.02489203300313527,-0.013386110088228462
hunched,-0.01874492930973596,-0.03760965117182532,-0.022207326055714148,-0.025784203516238776,-0.013860465534239095
hungering,-0.018938516157207555,-0.048831833443193785,-0.02618529975579918,-0.02550206996194188,-0.013990122689482002
hungry,0.05792438223092872,3.3979170789374056,0.243404259529764,-0.025868911895737118,0.045497212609891445
hunk,-0.009686366677425685,0.5295181480682757,0.07972204992526766,0.12442014850454668,0.02300126494302355
hunker,-0.01897672725972841,-0.04937008678838875,-0.026133715059438973,-0.025687198759071318,-0.013855434491629891
hunks,-0.015604868676712904,0.35048129580951193,0.16404318820637184,0.1346671298954751,0.027026099030386493
hunky,-0.017099561645982995,0.06364140272259894,0.028137353565062754,0.09504546851721848,0.021635696234811118
hunnish,-0.01897937913435131,-0.049212001057138986,-0.026407411554165525,-0.025858869853974006,-0.014012331148999772
hunted,-0.01161500276680645,-0.01776322563420491,-0.007178323173846757,-0.018012892829358647,-0.014012834253260692
hurkling,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
hurled,-0.018978896975328965,-0.04492349705133226,-0.024498876990177096,-0.025076478668171982,-0.01338754752897395
hurling,-0.018621978759037938,-0.04762047771940044,-0.025742861783171266,-0.02576780834601329,-0.013860465534239095
hurly-burly,-0.018979620213862482,-0.04949160329024097,-0.026100978617518075,-0.02579581676181516,-0.013939524775240868
hurrahing,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012762381223419
hurried,-0.018081960654011322,-0.03349561286460266,-0.02384414815175911,-0.024523141673061848,-0.013526260560913422
hurry-scurry,-0.018979017515084552,-0.04949198421971386,-0.026342633079697805,-0.025868706956109298,-0.014012834253260692
hurrying,-0.017702260423914484,-0.04684719088943174,-0.025655564604715537,-0.024789563189225986,-0.01364484942241608
hurt,0.019110580932140846,0.12459011838515681,0.07972204992526766,0.0015246850226782486,-0.00423823718395068
hurtful,-0.014966007972105526,-0.03970476327272574,-0.022217246189629572,-0.02302025106905901,-0.012949128101600486
hurting,-0.006564387007740574,-0.03791439475013811,0.01662999822317089,-0.01916055474514263,-0.012977876916510221
hurtless,-0.018964552744414196,-0.04947827075868979,-0.026312277469916608,-0.02583981046858688,-0.013908619799212901
hurtling,-0.01897937913435131,-0.049469128451340404,-0.02636872303189537,-0.025849715883931444,-0.014006293897868727
husbandly,-0.018977571038017515,-0.04946760473344884,-0.026395507393467015,-0.025868843582527844,-0.014012834253260692
hushed,-0.018950329053255013,-0.04901467959018146,-0.02618529975579918,-0.025523247056816464,-0.013858309373120865
husky,0.017061405087173784,-0.015858578269749977,-0.00945995397439428,-0.0115231379484373,0.02551678624762539
hussar,-0.018938877776474315,-0.048005216487020344,-0.026287477135128048,-0.025131129235590268,-0.01386765273796653
hussy,-0.018006020607991956,0.013358712300988703,0.0023450053849603026,0.12510328059727524,0.008554985450881543
hustler,-0.018612335578591033,0.02516752596060929,-0.013229604862255408,0.004940345486321062,-0.006610014414003844
huzzaing,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
hyaline,-0.018979499674106896,-0.04949160329024097,-0.026407609956843832,-0.02586877526931857,-0.014010749964179737
hybrid,-0.01593032601679591,0.04878515327985047,-0.017961508739912667,-0.01842277208499578,-0.011928545172304881
hydra-tainted,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012762381223419
hygeiolatry,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
hygienic,-0.014676712558698412,-0.04473303231488677,-0.024201272972714374,-0.024277214119679567,-0.013369579519655365
hylomorphist,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
hylotheist,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012762381223419
hylozoist,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
hymning,-0.018979981833129243,-0.04949426979655121,-0.026422886963073586,-0.025868911895737118,-0.014012762381223419
hypaesthesic,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
hypalgic,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
hyper,-0.013423099100600916,0.005740122843168969,-0.016304846376036856,-0.009542054879524468,-0.010814528594552637
hyperacid,-0.018979981833129243,-0.0494946507260241,-0.0264232837684302,-0.025868911895737118,-0.014012834253260692
hyperacute,-0.018979620213862482,-0.0494946507260241,-0.026421498144325425,-0.025868911895737118,-0.014012834253260692
hyperaesthetic,-0.01897732995850634,-0.04948284191236448,-0.0264232837684302,-0.025868843582527844,-0.014012834253260692
hyperalgesic,-0.018979981833129243,-0.0494946507260241,-0.026420605332273035,-0.025868911895737118,-0.014012834253260692
hyperaphic,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
hyperaphrodisia,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
hyperbolizing,-0.018979981833129243,-0.04949350793760543,-0.02642298616441274,-0.025868911895737118,-0.014012834253260692
hyperbulia,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
hypercritical,-0.01855327109835375,-0.04930951900219908,-0.026320213577048945,-0.025859484672857463,-0.014012187404925224
hyperdynamic,-0.018979861293373656,-0.04949350793760543,-0.026423382969769357,-0.025868911895737118,-0.01401261863714887
hypergenetic,-0.018979861293373656,-0.04949426979655121,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
hyperhedonia,-0.018979981833129243,-0.0494946507260241,-0.0264232837684302,-0.025868911895737118,-0.014012834253260692
hypermature,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868843582527844,-0.01400399399267595
hypermetropic,-0.01860751398836758,-0.049431416433524195,-0.026410089990322686,-0.02586877526931857,-0.014009743755657895
hyperparasitic,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
hyperphasic,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
hyperphysical,-0.018979861293373656,-0.0494946507260241,-0.026422490157716968,-0.025868911895737118,-0.014012834253260692
hypersensitive,0.03128509624635691,-0.04819949051819475,-0.02512384542684881,-0.025090141310026556,0.015814061215589714
hypersensual,-0.01897974075361807,-0.04944512989454827,-0.0264232837684302,-0.025868911895737118,-0.014012834253260692
hyperthermal,-0.018979981833129243,-0.0494946507260241,-0.0264232837684302,-0.025868911895737118,-0.014012762381223419
hypertonic,-0.01894683340034301,-0.049164003943554725,-0.026275572974429538,-0.025868365390062934,-0.013982863613717294
hypertrophied,-0.018975521862172547,-0.04941275088935254,-0.02638320642741189,-0.02574799751532416,-0.014012762381223419
hyphedonia,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
hypnophobic,-0.01897612456095048,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
hypnotic,-0.017952983115533984,-0.022182007519740355,-0.016007242358574134,0.004052273765773931,-0.005388189780340093
hypnotizable,-0.013977581976297886,-0.0494523675545332,-0.026419414916203185,-0.025868843582527844,-0.014012690509186144
hypnotizing,-0.01892236382995899,-0.03837151011760729,-0.023407662259480454,-0.01883265134063292,-0.011518874559841153
hypobulia,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
hypochondriac,-0.018160311495142415,-0.026372231721541208,-0.026287477135128048,-0.02509697263095384,-0.014012834253260692
hypocritical,0.030923476979598023,0.0762120753280015,-0.015908041019419894,-0.021305589516310317,-0.014012834253260692
hypokinetic,-0.018968168937081784,-0.049453510342951874,-0.02640711395014806,-0.025868911895737118,-0.014012834253260692
hypomelancholic,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
hyponeuria,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
hypostatic,-0.018890541334484208,-0.04949426979655121,-0.026417728493437563,-0.025868911895737118,-0.014012834253260692
hyposthenic,-0.01897672725972841,-0.04949350793760543,-0.026420605332273035,-0.025868843582527844,-0.014012834253260692
hypothermal,-0.018979620213862482,-0.0494946507260241,-0.02642298616441274,-0.025868911895737118,-0.014012834253260692
hypothesizing,-0.018979017515084552,-0.04949388886707832,-0.026418323701472488,-0.025868843582527844,-0.014012762381223419
hypothetical,0.03815586231477589,-0.02058210373359821,-0.017217498696255867,-0.024523141673061848,-0.012072289246853558
hypotonic,-0.018905488264176908,-0.04948741306603917,-0.026418720506829106,-0.025848964438629444,-0.013992710082823878
hypped,-0.018979620213862482,-0.0494946507260241,-0.02642278776173443,-0.025868911895737118,-0.014012834253260692
hyppish,-0.018979981833129243,-0.0494946507260241,-0.0264232837684302,-0.025868911895737118,-0.014012834253260692
hysterical,0.030320778201666534,0.009549417572078835,0.014844374118394569,-0.02166081820452917,-0.007407794027749
hysteroneurasthenic,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
icarian,-0.01897937913435131,-0.049453129413478986,-0.026413562037193087,-0.02586440322392511,-0.014003922120638675
iceberg,-0.018841361114204997,-0.04751000817226206,-0.020878028111047327,-0.021421721972074172,-0.013743314113481923
