TDA,person_zscore,woman_zscore,man_zscore,girl_zscore,boy_zscore,freq_index
devouring,NA,-0.05553667768207848,-0.04973312383306248,NA,NA,-0.05553667768207848
devout,-0.00362534317479039,0.03215253212909333,0.06830148459275656,-0.04281903864837676,-0.0534764384644355,-0.016942072039627328
devulgarized,NA,NA,NA,NA,NA,NA
dewlapped,NA,NA,NA,NA,NA,NA
dewy,NA,-0.0577546255895798,NA,-0.04929381055744492,NA,-0.0577546255895798
dexterous,-0.1272067774445464,-0.05741484630128858,-0.05000302134022411,-0.04991827507696893,-0.06052670877951063,-0.07378783846639243
diabolical,-0.12389532713168327,-0.0529872381982477,-0.04682077330404548,NA,-0.05962309485992988,-0.07883522006328696
diabolifying,NA,NA,NA,NA,NA,NA
diabolist,NA,NA,NA,NA,NA,NA
dialectic,NA,NA,-0.05060758781695573,NA,NA,NA
diamantiferous,NA,NA,NA,NA,NA,NA
diamonded,NA,NA,NA,NA,NA,NA
diatribist,NA,NA,NA,NA,NA,NA
dicer,NA,NA,NA,NA,NA,NA
dickering,NA,NA,NA,NA,NA,NA
dickey,NA,NA,NA,NA,-0.05645733695312172,NA
dictatorial,-0.12171955116501694,-0.05638263359829274,-0.04935812659643678,NA,NA,-0.08905109238165484
didactic,-0.12972103007631952,NA,-0.05081278759679569,NA,NA,-0.12972103007631952
didapper,NA,NA,NA,NA,NA,NA
diddering,NA,NA,NA,NA,NA,NA
diddling,NA,NA,NA,NA,NA,NA
dido,NA,NA,NA,NA,NA,NA
die-hard,NA,NA,NA,NA,NA,NA
dieter,NA,NA,NA,NA,NA,NA
difficult,0.8740705067812027,0.07673802587796415,0.11631662738303464,-0.03104842830799576,-0.03401318049211857,0.03199826111522111
difficulted,NA,NA,NA,NA,NA,NA
diffident,-0.12483043765937288,-0.0561117968407669,-0.04063713955110466,-0.04859903752656645,-0.0549679201333249,-0.07112729804000778
diffuse,-0.13048658035433344,NA,-0.05105213053128607,NA,NA,-0.13048658035433344
diffusive,NA,NA,-0.0510056193246539,NA,NA,NA
digesting,NA,NA,NA,NA,NA,NA
digger,NA,-0.05725801140740162,-0.0503600035685434,-0.05034658137479956,NA,-0.05380900748797251
digladiating,NA,NA,NA,NA,NA,NA
dignified,-0.04061094265975816,5.334415994834623e-6,0.00833835124466848,-0.04742343963412246,-0.05872071155211127,-0.03668743985749926
dignifying,NA,-0.05789900829830648,-0.05093948922343202,NA,NA,-0.05789900829830648
digressive,NA,NA,NA,NA,NA,NA
dijudiciating,NA,NA,NA,NA,NA,NA
dike-louper,NA,NA,NA,NA,NA,NA
dilapidated,-0.13087954659036818,-0.05764744328021685,-0.0504973815729506,NA,NA,-0.09426349493529251
dilapidating,NA,NA,NA,NA,NA,NA
dilatant,NA,NA,NA,NA,NA,NA
dilated,NA,NA,NA,NA,NA,NA
dilating,NA,NA,NA,NA,NA,NA
dilatory,-0.1291480279091074,NA,-0.05068849394419456,NA,-0.06045570701265313,-0.09480186746088026
dilettant,NA,NA,NA,NA,NA,NA
dilettantish,NA,NA,NA,NA,NA,NA
diligent,-0.04716088208716555,-0.05128997840933231,-0.02972696257859389,-0.04578949385076023,-0.05518399526131957,-0.049856087402144415
dilled,NA,NA,NA,NA,NA,NA
dilling,NA,NA,NA,NA,NA,NA
dillydallying,NA,NA,NA,NA,NA,NA
diluted,NA,NA,-0.05099623084177676,NA,NA,NA
dim,-0.11936037723806692,-0.05625845464542074,-0.04913700627416896,-0.04842272221445499,-0.05660945920481648,-0.07034132434061827
dim-sighted,NA,NA,-0.05104854945544276,NA,NA,NA
diminishing,NA,-0.05770174266616245,-0.05049267508465874,NA,NA,-0.05770174266616245
diminutive,-0.1020977001488039,0.041576016422859,-4.489070793209426e-4,-0.03644325369803428,-0.04562853641256536,-0.04615459933468112
dimmish,NA,NA,NA,NA,NA,NA
dimpled,-0.13027076027049694,-0.05615499587928303,-0.05040800756500407,-0.04520646173311709,-0.05709012649973674,-0.0734809725536302
dindling,NA,NA,NA,NA,NA,NA
ding-dong,NA,NA,NA,NA,NA,NA
dinged,NA,NA,NA,NA,NA,NA
dinging,NA,NA,NA,NA,NA,NA
dingy,-0.13070651977444242,-0.05586789059249018,-0.04932498982836588,-0.04996574026479799,NA,-0.07884671687724353
dink,NA,NA,NA,NA,NA,NA
dinkum,NA,NA,NA,NA,NA,NA
dinky,NA,NA,NA,NA,NA,NA
dionysiac,NA,NA,-0.05034096648414033,NA,NA,NA
diplomaed,NA,NA,NA,NA,NA,NA
diplomatic,-0.10690039429839492,-0.05596052239410042,-0.04668449743177817,NA,NA,-0.08143045834624767
diplomatizing,NA,NA,NA,NA,NA,NA
dircaean,NA,NA,NA,NA,NA,NA
direct,0.1534090511268872,-0.04713289148699536,-0.02939757301865727,-0.04869651678161629,-0.0593819782506294,-0.04615223988447458
directing,-0.1200890667167614,-0.05767084451261765,-0.04810506440599256,NA,-0.06055392063954836,-0.07943794395630914
direful,NA,NA,NA,NA,NA,NA
dirgeful,NA,NA,NA,NA,NA,NA
dirling,NA,NA,NA,NA,NA,NA
dirted,NA,NA,NA,NA,NA,NA
dirty,-0.08885734055689243,-0.02435375613155064,0.00134144742171898,0.09627103028222173,0.0825774543940463,-0.007323048718169446
dirtying,NA,NA,NA,NA,NA,NA
disabled,3.17977139344577,0.06604620826532324,0.04250481442231754,-0.01660947157733467,0.00789795832897746,0.024959877359820894
disabused,NA,NA,-0.0508432872843756,NA,NA,NA
disabusing,NA,NA,NA,NA,NA,NA
disaccommodating,NA,NA,NA,NA,NA,NA
disaccording,NA,NA,NA,NA,NA,NA
disacknowledged,NA,NA,NA,NA,NA,NA
disacknowledging,NA,NA,NA,NA,NA,NA
disadjusted,NA,NA,NA,NA,NA,NA
disadvantaging,NA,NA,NA,NA,NA,NA
disaffected,-0.11215463162863153,-0.05673661203576016,-0.04968743121851997,NA,NA,-0.08444562183219584
disaffecting,NA,NA,NA,NA,NA,NA
disaffirming,NA,NA,NA,NA,NA,NA
disagreeable,-0.03666669894306572,-0.03815549732145328,-0.02676407064056486,-0.04272899218129768,-0.05738050534466538,-0.04373292344762052
disagreeing,-0.12844972250926612,NA,NA,NA,NA,NA
disallowing,NA,NA,NA,NA,NA,NA
disanimated,NA,NA,NA,NA,NA,NA
disanimating,NA,NA,NA,NA,NA,NA
disappointed,-0.1129602879398732,-0.03329020838756973,-8.02005869969876e-4,-0.04520043569718934,-0.05362089598778818,-0.06126795700310511
disappointer,NA,NA,NA,NA,NA,NA
disappointing,-0.12480752397665848,-0.05699289797545595,-0.04942042385585912,-0.04949299744759201,-0.05977538881004997,-0.0727672020524391
disapprobatory,NA,NA,NA,NA,NA,NA
disapproving,-0.12547784907914802,-0.05270799424952659,-0.04996684769116147,NA,NA,-0.0890929216643373
disarmed,-0.12991163350984322,NA,-0.04808852353504916,NA,NA,-0.12991163350984322
disarming,-0.12753830912006325,-0.05612014786701057,-0.04999359831783448,NA,NA,-0.09182922849353692
disarrayed,NA,NA,NA,-0.05022909553710629,NA,NA
disarraying,NA,NA,NA,NA,NA,NA
disavowing,NA,NA,NA,NA,NA,NA
disbarred,-0.1282450499514024,NA,NA,NA,NA,NA
disbelieving,-0.1289777890272063,-0.05702155789717362,-0.0503941361694539,NA,NA,-0.09299967346218996
disburdened,NA,NA,NA,NA,NA,NA
disburdening,NA,NA,NA,NA,NA,NA
discarded,-0.12931217728757902,-0.05279391960488272,-0.05011626212308084,-0.04910905951185093,-0.05865859001930072,-0.07272023725871082
discarding,NA,NA,-0.05099487014300867,NA,NA,NA
discepting,NA,NA,NA,NA,NA,NA
discerning,-0.02356952659786472,-0.04427665212505603,-0.03683701434535104,-0.04957076150583563,-0.06015519944996035,-0.047709906856550764
discharging,-0.129717664553095,NA,-0.05059958023733274,NA,NA,-0.129717664553095
discharmed,NA,NA,NA,NA,NA,NA
disciplinable,NA,NA,NA,NA,NA,NA
disciplinarian,NA,NA,NA,NA,NA,NA
disciplined,0.07322734340348958,-0.04619443950113727,-0.02039736618401867,-0.04871347068245903,-0.0547084097717137,-0.042503421534832164
discipling,NA,NA,NA,NA,NA,NA
disciplining,-0.1303674831912092,NA,-0.05096191177264851,NA,NA,-0.1303674831912092
disclaiming,-0.1244256483582938,NA,NA,NA,NA,NA
disclosing,-0.08985675861221508,NA,-0.04921821165919367,NA,NA,-0.08985675861221508
disclouded,NA,NA,NA,NA,NA,NA
discomfited,-0.1305050857200134,-0.05769128387459386,-0.05055070598060645,NA,-0.06068852592853679,-0.08296163184104802
discomfiting,NA,NA,NA,NA,NA,NA
discomfortable,NA,NA,NA,NA,NA,NA
discomforted,NA,NA,-0.05101660015242495,NA,NA,NA
discommendable,NA,NA,NA,NA,NA,NA
discommending,NA,NA,NA,NA,NA,NA
discommoding,NA,NA,NA,NA,NA,NA
discommodious,NA,NA,NA,NA,NA,NA
discomposed,-0.13082460034964347,NA,NA,NA,NA,NA
discomposing,NA,NA,NA,NA,NA,NA
disconcerted,NA,-0.05756626584074675,-0.05055298999052535,NA,-0.05925734795931554,-0.058411806900031144
disconcerting,-0.12931105458729478,-0.05690238640076928,-0.04994766133059741,-0.04993551863134274,NA,-0.07872036743955382
disconformable,NA,NA,NA,NA,NA,NA
disconforming,NA,NA,NA,NA,NA,NA
disconnected,-0.11874193950491292,-0.05695278145670111,-0.04959401820400413,NA,NA,-0.08784736048080702
disconsidered,NA,NA,NA,NA,NA,NA
disconsolate,-0.12938811536006986,-0.05240037178889747,-0.04823428309960141,-0.04876026743906256,-0.05892117616565245,-0.07236748268842058
discontented,-0.11043575458121156,-0.05181934243915444,-0.04462137108146716,-0.04896758445999783,-0.0593638536414513,-0.06764663378045378
discontentful,NA,NA,NA,NA,NA,NA
discontinuous,NA,NA,-0.05105024327426388,NA,NA,NA
disconvenienced,NA,NA,NA,NA,NA,NA
discordant,-0.13002720705521317,NA,-0.05090709319245491,NA,NA,-0.13002720705521317
discording,NA,NA,NA,NA,NA,NA
discountenanced,NA,NA,NA,NA,NA,NA
discountenancing,NA,NA,NA,NA,NA,NA
discourageable,NA,NA,NA,NA,NA,NA
discouraged,-0.10540565634343546,-0.055128301148763,-0.04656715056684461,-0.04971097639458471,-0.05915984187035511,-0.06735119393928457
discouraging,-0.12906404992784634,-0.05761369246197527,-0.05077451313267941,NA,NA,-0.0933388711949108
discoursive,NA,NA,NA,NA,NA,NA
discourteous,-0.12671878946513315,-0.05693219969317049,-0.05071202615990537,NA,NA,-0.09182549457915182
discoverer,NA,NA,NA,NA,NA,NA
discreating,NA,NA,NA,NA,NA,NA
discreditable,-0.1260740029300787,NA,NA,NA,NA,NA
discrediting,NA,NA,NA,NA,NA,NA
discreet,-0.06214341762142628,-0.04064248137908517,-0.02988043201700381,-0.04752494978632145,-0.05898986000376817,-0.052325177197650265
discrepating,NA,NA,NA,NA,NA,NA
discretionary,NA,NA,NA,NA,NA,NA
discriminating,-0.10815892126880702,-0.05430020276190526,-0.04868814894263329,-0.05002392173725599,-0.06071129118232927,-0.06829858423757439
discriminative,NA,NA,-0.05109447323075193,NA,NA,NA
discursive,-0.12966696532715982,NA,-0.05092808280340007,NA,NA,-0.12966696532715982
discussing,-0.1280897783540687,-0.05479638383624975,-0.04788230289251048,-0.04896650081291452,-0.05965577968706013,-0.07287711067257327
disdainful,-0.12893794118640356,-0.05591278394038011,-0.04990834723844268,-0.04975241799560846,-0.06049200601716982,-0.07381276959559904
diseased,0.01909765233318462,-0.04948551844942928,-0.04094535108479802,-0.04886412217799989,-0.05875351190866524,-0.04951212590522311
disedged,NA,NA,NA,NA,NA,NA
disedified,NA,NA,NA,NA,NA,NA
disembarrassing,NA,NA,NA,NA,NA,NA
disembellished,NA,NA,NA,NA,NA,NA
disembodied,-0.10073162880167458,-0.04831335590916782,-0.04917559063446672,NA,NA,-0.07495360971807065
disembosoming,NA,NA,NA,NA,NA,NA
disembroiling,NA,NA,NA,NA,NA,NA
disenamored,NA,NA,NA,NA,NA,NA
disenchanted,-0.12808697446738945,-0.05683668920376922,-0.0492753155755783,NA,-0.06052904692058254,-0.08181757019724707
disenchanting,NA,NA,NA,NA,NA,NA
disencumbering,NA,NA,NA,NA,NA,NA
disengaged,-0.12371273940586495,-0.05767157108817405,-0.05044380647164364,NA,NA,-0.0906921552470195
disengaging,NA,NA,-0.05101107380220842,NA,NA,NA
disennobled,NA,NA,NA,NA,NA,NA
disennuied,NA,NA,NA,NA,NA,NA
disennuying,NA,NA,NA,NA,NA,NA
disenslaving,NA,NA,NA,NA,NA,NA
disentangling,NA,NA,NA,NA,NA,NA
disenthralling,NA,NA,NA,NA,NA,NA
disentranced,NA,NA,NA,NA,NA,NA
disentrancing,NA,NA,NA,NA,NA,NA
disequilibrated,NA,NA,NA,NA,NA,NA
disequilibrating,NA,NA,NA,NA,NA,NA
disesteemed,NA,NA,NA,NA,NA,NA
disesteeming,NA,NA,NA,NA,NA,NA
disfavored,-0.1291903567170561,NA,NA,NA,NA,NA
disfavoring,NA,NA,NA,NA,NA,NA
disfellowshiped,NA,NA,NA,NA,NA,NA
disfigured,-0.11379655215401709,-0.0452715615883215,-0.03363730946390277,-0.04566934468200159,-0.0525477925314299,-0.06432131273894252
disfiguring,NA,NA,-0.05109203213377575,NA,NA,NA
disglorified,NA,NA,NA,NA,NA,NA
disglorifying,NA,NA,NA,NA,NA,NA
disgorging,NA,NA,NA,NA,NA,NA
disgraced,-0.12399281016631244,-0.04344238027393299,-0.04280775320289899,-0.04742077486942443,-0.05776549597926225,-0.06815536532223303
disgraceful,-0.12644241187309518,-0.05351933500399696,-0.04947630054724534,-0.04979840809490461,-0.0601884607540217,-0.07248715393150461
disgraded,NA,NA,NA,NA,NA,NA
disgrading,NA,NA,NA,NA,NA,NA
disgruntled,-0.09691166972486616,-0.04700222606726309,-0.03895536440966347,-0.04919031960279386,-0.0576642247587236,-0.06269211003841167
disguiseless,NA,NA,NA,NA,NA,NA
disguising,NA,-0.05767420533556472,NA,NA,NA,NA
disgusted,-0.12578794348010486,-0.05629291359839294,-0.04940898094923433,-0.05005232905482475,-0.05957521770081823,-0.07292710095853519
disgustful,NA,NA,NA,NA,NA,NA
disgusting,-0.05766925650654191,-0.04769461120936191,-0.02422823832833947,-0.04499860112646669,-0.05188362600182396,-0.05056152371104862
disharmonic,NA,NA,NA,NA,NA,NA
disheartened,-0.12902056276242327,-0.05653157310410604,-0.04894340609859501,-0.04999066062336743,-0.05878296818839154,-0.07358144116957208
disheveled,-0.11795663070430738,-0.0144421106504902,-0.00232648513681382,-0.04082335986812437,-0.04921188786797331,-0.055608497272723816
dishonest,0.09210073711031463,-0.04715184130765054,-0.00761246969373312,-0.04938361611450321,-0.0583580449042262,-0.04062649300502827
dishonorable,-0.11877915902415737,-0.05540960974450763,-0.04055182356903417,-0.049454809368357,-0.06018340394816825,-0.07095674552129756
dishonored,-0.1280171264711343,-0.05312728784531275,-0.04776737040722432,-0.04934786209263118,NA,-0.07683075880302608
dishonoring,NA,NA,-0.0510189637668902,NA,NA,NA
dishumanized,NA,NA,NA,NA,NA,NA
disillusioned,-0.12268747489973848,-0.05300668004728111,-0.03731038344333034,-0.04899810769392295,-0.0593903911543279,-0.0710206634488176
disillusioning,NA,NA,NA,NA,NA,NA
disimpassioned,NA,NA,NA,NA,NA,NA
disincarcerated,NA,NA,NA,NA,NA,NA
disincarcerating,NA,NA,NA,NA,NA,NA
disinclined,NA,NA,NA,NA,NA,NA
disindividualized,NA,NA,NA,NA,NA,NA
disingenuous,-0.12547868537629853,-0.05725631873617225,-0.05083641361098649,NA,NA,-0.0913675020562354
disinheriting,NA,NA,NA,NA,NA,NA
disintegrable,NA,NA,NA,NA,NA,NA
disintegrating,NA,NA,-0.05069566487185206,NA,NA,NA
disintegrous,NA,NA,NA,NA,NA,NA
disinterested,0.1705965327869852,-0.05351607509659682,-0.04368244378179655,-0.04931388272878231,-0.05882714957613148,-0.05133488779582679
disinvigorated,NA,NA,NA,NA,NA,NA
disinvolving,NA,NA,NA,NA,NA,NA
disjasked,NA,NA,NA,NA,NA,NA
disjointed,NA,NA,-0.05090639043753743,NA,NA,NA
dislaureled,NA,NA,NA,NA,NA,NA
dislikable,-0.1290523867330313,NA,-0.05047302650414816,NA,NA,-0.1290523867330313
disliked,-0.09930445334596302,-0.05678293355306043,-0.04858683586119264,-0.04973027476269641,-0.06062826319607037,-0.06661148121444756
disliking,NA,NA,NA,NA,NA,NA
disloyal,-0.09687768799304856,-0.05485684248140832,-0.04683903635345873,NA,NA,-0.07586726523722845
dislustered,NA,NA,NA,NA,NA,NA
dismal,-0.1299487825739168,-0.05661367514739112,-0.0468302716699795,NA,-0.05937714058898671,-0.08197986610343154
dismayed,-0.13084940429304054,-0.05748580281946124,-0.05064987219431014,-0.05004486418334985,-0.05941440382803071,-0.07459987078371066
dismaying,NA,NA,NA,NA,NA,NA
dismissing,-0.12699874423231144,-0.05779748203944259,-0.05081181902308113,NA,NA,-0.09239811313587702
disnaturing,NA,NA,NA,NA,NA,NA
disobedient,-0.09933051603113284,-0.05014248456891419,-0.04656431742382685,-0.03988828491564699,-0.04143830761775355,-0.05936890641040686
disobliging,-0.1308199388522388,NA,-0.0506720483108775,NA,NA,-0.1308199388522388
disordered,-0.05051394677536025,-0.0562684970557803,-0.04954984431214305,-0.04981811295760879,-0.05869277917569517,-0.053823333991111125
disordering,NA,NA,NA,NA,NA,NA
disorderly,-0.01278445811098762,-0.04561519748396914,-0.04916135888795702,-0.04942122866190876,-0.05974233930993213,-0.05098503108594176
disorganized,-0.0895560639621074,-0.05703923985255119,-0.04921425316016448,-0.04995217660651155,-0.05977867022865427,-0.0640815376624561
disownable,NA,NA,NA,NA,NA,NA
disowning,NA,NA,NA,NA,NA,NA
disparageable,NA,NA,NA,NA,NA,NA
disparaged,-0.12996068004649522,NA,-0.05100062616405211,NA,NA,-0.12996068004649522
disparaging,-0.1303712810399641,NA,-0.05092445200646117,NA,NA,-0.1303712810399641
dispassionate,-0.12285443933461158,-0.05582679773965972,-0.04744866439257177,NA,NA,-0.08934061853713565
dispatchful,NA,NA,NA,NA,NA,NA
dispatching,NA,NA,-0.05087851442663443,NA,NA,NA
dispeaceful,NA,NA,NA,NA,NA,NA
dispelling,NA,NA,NA,NA,NA,NA
dispendious,NA,NA,NA,NA,NA,NA
disperiwiged,NA,NA,NA,NA,NA,NA
dispersonalized,NA,NA,NA,NA,NA,NA
dispirited,-0.12753809718174428,-0.05599398851454246,-0.04811536643640014,-0.0495476015286975,-0.0599178247812488,-0.07324937800155826
dispiriting,NA,NA,NA,NA,NA,NA
dispiteous,NA,NA,NA,NA,NA,NA
displacing,NA,NA,-0.05064206468424887,NA,NA,NA
displaying,-0.13080536035992546,-0.05755634114276496,-0.05059471564047189,NA,NA,-0.0941808507513452
displeasant,NA,NA,NA,NA,NA,NA
displeased,-0.12911113918548242,-0.05745108977858813,-0.05037081155765923,NA,NA,-0.09328111448203527
displeasing,-0.13018398842666631,NA,-0.05098838992094523,NA,NA,-0.13018398842666631
displeasurable,NA,NA,NA,NA,NA,NA
displicency,NA,NA,NA,NA,NA,NA
displumed,NA,NA,NA,NA,NA,NA
disporting,NA,NA,NA,NA,NA,NA
disposing,-0.130473611018027,NA,-0.05092544411445139,NA,NA,-0.130473611018027
dispossessing,NA,NA,-0.05100574588487735,NA,NA,NA
dispraisable,NA,NA,NA,NA,NA,NA
dispraised,NA,NA,NA,NA,NA,NA
dispraising,NA,NA,NA,NA,NA,NA
disprejudiced,NA,NA,NA,NA,NA,NA
disprivileged,NA,NA,NA,NA,NA,NA
disprizing,NA,NA,NA,NA,NA,NA
dispromising,NA,NA,NA,NA,NA,NA
disproportionate,NA,NA,-0.05092903695743254,NA,NA,NA
disproving,NA,NA,NA,NA,NA,NA
disputatious,-0.1278987932883693,-0.05747968721679711,-0.05062780217951318,NA,NA,-0.09268924025258321
disqualified,3.037864368743082,NA,-0.05091745493332689,NA,NA,-0.05091745493332689
disquieted,NA,NA,-0.05081383286854532,NA,NA,NA
disquieting,-0.130053717388481,-0.05743054721351332,-0.05084442717294335,NA,NA,-0.09374213230099716
disquisitive,NA,NA,NA,NA,NA,NA
disranked,NA,NA,NA,NA,NA,NA
disranking,NA,NA,NA,NA,NA,NA
disrated,NA,NA,NA,NA,NA,NA
disrating,NA,NA,NA,NA,NA,NA
disregardable,NA,NA,NA,NA,NA,NA
disregardful,NA,NA,-0.0509767723978962,NA,NA,NA
disrelishing,NA,NA,NA,NA,NA,NA
disreputable,-0.0885560587803606,-0.04071033566125831,-0.04394074233371896,-0.04870073644039838,-0.05863925267031555,-0.05995919755619837
disrespectable,NA,NA,NA,NA,NA,NA
disrespectful,-0.11084667147733689,-0.05435519585520953,-0.04835048062275098,-0.04761102389625148,-0.05547154544383855,-0.06725597334978399
disrooted,NA,NA,NA,NA,NA,NA
disrupted,NA,NA,-0.05080332086386289,NA,NA,NA
disruptive,-0.09906404655550642,-0.05572330796578832,-0.05017369111723006,NA,-0.05553230158055928,-0.07010655203395134
dissatisfactory,NA,NA,NA,NA,NA,NA
dissatisfied,-0.11244664826378706,-0.05252322852520014,-0.04792308604268815,-0.04988136847417673,-0.06022751555017894,-0.06876969020333572
dissembling,-0.12973051145206185,-0.05737559372820097,-0.0509248078142332,-0.05027104000867778,NA,-0.079343637664832
dissensualized,NA,NA,NA,NA,NA,NA
dissenter,NA,NA,NA,NA,NA,NA
dissentious,NA,NA,NA,NA,NA,NA
disserting,NA,NA,NA,NA,NA,NA
disserving,NA,NA,NA,NA,NA,NA
dissident,-0.1304127586577993,-0.05437550650583828,-0.0510543011872657,NA,NA,-0.09239413258181879
dissimulating,NA,NA,-0.05103097431798655,NA,NA,NA
dissipated,-0.12384084179952168,-0.05618470947889512,-0.04697901167841158,NA,-0.05958018333842477,-0.07986857820561385
dissipating,NA,NA,NA,NA,NA,NA
dissociable,NA,NA,NA,NA,NA,NA
dissocial,-0.13096478563326738,NA,NA,NA,NA,NA
dissociated,-0.12563294353614352,NA,-0.05089094966699789,NA,NA,-0.12563294353614352
dissolute,-0.10589606442932877,-0.04941497292999113,-0.04300395400058963,-0.04981013455294329,-0.05881482228875394,-0.06598399855025427
dissolved,NA,NA,-0.05100093657098946,NA,NA,NA
dissonant,NA,NA,NA,NA,NA,NA
dissuading,-0.13082313866261014,NA,-0.05088955234054418,NA,NA,-0.13082313866261014
dissweetened,NA,NA,NA,NA,NA,NA
distained,NA,NA,NA,NA,NA,NA
distaining,NA,NA,NA,NA,NA,NA
distant,-0.04214123756377076,-0.0381222956443251,-0.0281125705269146,-0.04506436484309977,-0.05294280209892416,-0.044567675037529945
distasted,NA,NA,NA,NA,NA,NA
distasteful,-0.12623219054091853,-0.05640542100627752,-0.04891359827356997,NA,NA,-0.09131880577359802
distempered,-0.13005189743976767,-0.05790434047010172,-0.05069325856271167,NA,NA,-0.09397811895493469
distempering,NA,NA,NA,NA,NA,NA
distended,NA,NA,NA,NA,NA,NA
distinct,0.07066460816283476,-0.05359341774528387,-0.04958863833631155,NA,-0.06031838805877535,-0.05450014804679026
distinctive,-0.10419576062513146,-0.05486508351795505,-0.04795956050155726,-0.04986113460102276,NA,-0.06964065958136975
distingué,NA,NA,NA,NA,NA,NA
distinguished,0.05510318029451349,-0.01365850426613895,0.09055469425497466,-0.05008070111697712,-0.05988903465737091,-0.017131264936493373
distorted,-0.1259315932678763,-0.05635142928725648,-0.04852071244776852,NA,NA,-0.0911415112775664
distract,NA,NA,-0.04978825922298378,NA,NA,NA
distracted,-0.08901912968713896,-0.04191910487883976,-0.03964345978731704,-0.04358619041589862,-0.05407085117899771,-0.05714881904021876
