TDA,coded,person_zscore,woman_zscore,man_zscore,girl_zscore,boy_zscore
unbenign,[unbenign person],NA,NA,NA,NA,NA
unbeseeming,[unbeseeming person],NA,NA,NA,NA,NA
unbesought,[unbesought person],NA,NA,NA,NA,NA
unbestarred,[unbestarred person],NA,NA,NA,NA,NA
unbetrothed,[unbetrothed person],NA,-0.05450040800969296,NA,-0.048946415422805235,NA
unbetterable,[unbetterable person],NA,NA,NA,NA,NA
unbewailed,[unbewailed person],NA,NA,NA,NA,NA
unbewailing,[unbewailing person],NA,NA,NA,NA,NA
unbewildered,[unbewildered person],NA,NA,NA,NA,NA
unbewilled,[unbewilled person],NA,NA,NA,NA,NA
unbewitched,[unbewitched person],NA,NA,NA,NA,NA
unbewitching,[unbewitching person],NA,NA,NA,NA,NA
unbiased,[unbiased person],-0.08121381394843813,NA,-0.049821027209711606,NA,NA
unbiddable,[unbiddable person],NA,NA,NA,NA,NA
unbigoted,[unbigoted person],NA,NA,-0.05104706791798058,NA,NA
unbirdly,[unbirdly person],NA,NA,NA,NA,NA
unbitted,[unbitted person],NA,NA,NA,NA,NA
unblamable,[unblamable person],NA,NA,-0.051159217814990714,NA,NA
unblasted,[unblasted person],NA,NA,NA,NA,NA
unblazoned,[unblazoned person],NA,NA,NA,NA,NA
unblemishable,[unblemishable person],NA,NA,NA,NA,NA
unblemished,[unblemished person],-0.1289533463017465,-0.057019731544035224,-0.05071766281847095,NA,NA
unblenched,[unblenched person],NA,NA,NA,NA,NA
unblended,[unblended person],NA,NA,NA,NA,NA
unblessed,[unblessed person],NA,NA,-0.05103974154279902,NA,NA
unblinded,[unblinded person],NA,NA,NA,NA,NA
unblinding,[unblinding person],NA,NA,NA,NA,NA
unblinking,[unblinking person],NA,NA,NA,NA,NA
unblissful,[unblissful person],NA,NA,NA,NA,NA
unblithe,[unblithe person],NA,NA,NA,NA,NA
unblooded,[unblooded person],NA,NA,NA,NA,NA
unbloody,[unbloody person],NA,NA,NA,NA,NA
unblossoming,[unblossoming person],NA,NA,NA,NA,NA
unblotted,[unblotted person],NA,NA,NA,NA,NA
unblown,[unblown person],NA,NA,NA,NA,NA
unblunted,[unblunted person],NA,NA,NA,NA,NA
unblushing,[unblushing person],NA,NA,NA,NA,NA
unboastful,[unboastful person],NA,NA,-0.051041178639469255,NA,NA
unbodied,[unbodied person],NA,NA,NA,NA,NA
unbold,[unbold person],NA,NA,NA,NA,NA
unbolted,[unbolted person],NA,NA,NA,NA,NA
unbonneted,[unbonneted person],NA,NA,NA,NA,NA
unbonny,[unbonny person],NA,NA,NA,NA,NA
unbookish,[unbookish person],NA,NA,-0.05110463631988804,NA,NA
unbooklearned,[unbooklearned person],NA,NA,NA,NA,NA
unbosomer,[unbosomer person],NA,NA,NA,NA,NA
unbottomed,[unbottomed person],NA,NA,NA,NA,NA
unbound,[unbound person],NA,-0.057466046768498126,-0.050967351320331936,NA,NA
unbounded,[unbounded person],NA,NA,-0.051083558902058006,NA,NA
unbounteous,[unbounteous person],NA,NA,NA,NA,NA
unbowable,[unbowable person],NA,NA,NA,NA,NA
unbowed,[unbowed person],NA,-0.057827761332531355,NA,NA,NA
unbowing,[unbowing person],NA,NA,NA,NA,NA
unbowsome,[unbowsome person],NA,NA,NA,NA,NA
unboyed,[unboyed person],NA,NA,NA,NA,NA
unboyish,[unboyish person],NA,NA,NA,NA,NA
unboylike,[unboylike person],NA,NA,NA,NA,NA
unbraced,[unbraced person],NA,NA,NA,NA,NA
unbrained,[unbrained person],NA,NA,NA,NA,NA
unbranching,[unbranching person],NA,NA,NA,NA,NA
unbreakable,[unbreakable person],NA,NA,-0.05054070267947005,NA,NA
unbreasting,[unbreasting person],NA,NA,NA,NA,NA
unbreathed,[unbreathed person],NA,NA,NA,NA,NA
unbred,[unbred person],NA,NA,-0.05114016923951864,-0.050389706351396106,NA
unbrewed,[unbrewed person],NA,NA,NA,NA,NA
unbribable,[unbribable person],NA,NA,NA,NA,NA
unbridled,[unbridled person],-0.1305724572836872,-0.057064719464291334,-0.05094469591400125,NA,-0.05885360376893709
unbrightened,[unbrightened person],NA,NA,NA,NA,NA
unbroken,[unbroken person],NA,-0.05716562094258004,-0.050013203666397305,NA,NA
unbrotherlike,[unbrotherlike person],NA,NA,NA,NA,NA
unbruised,[unbruised person],NA,NA,NA,NA,NA
unbrushed,[unbrushed person],NA,NA,NA,NA,NA
unbruted,[unbruted person],NA,NA,NA,NA,NA
unbruting,[unbruting person],NA,NA,NA,NA,NA
unbuckramed,[unbuckramed person],NA,NA,NA,NA,NA
unbuoyed,[unbuoyed person],NA,NA,NA,NA,NA
unburdened,[unburdened person],NA,NA,-0.05057705277171705,NA,NA
unburiable,[unburiable person],NA,NA,NA,NA,NA
unburning,[unburning person],NA,NA,NA,NA,NA
unburnished,[unburnished person],NA,NA,NA,NA,NA
unbusied,[unbusied person],NA,NA,NA,NA,NA
unbusinesslike,[unbusinesslike person],-0.13000124190855505,-0.057967399162936695,-0.05108595406317505,NA,NA
unbusy,[unbusy person],NA,NA,NA,NA,NA
unbuttoned,[unbuttoned person],NA,NA,-0.05074398141239242,NA,NA
unbuxom,[unbuxom person],NA,NA,NA,NA,NA
uncaged,[uncaged person],NA,NA,NA,NA,NA
uncalcified,[uncalcified person],NA,NA,NA,NA,NA
uncalculating,[uncalculating person],NA,NA,-0.051148679106075685,-0.049626926201403534,NA
uncalmed,[uncalmed person],NA,NA,NA,NA,NA
uncalming,[uncalming person],NA,NA,NA,NA,NA
uncalumniated,[uncalumniated person],NA,NA,NA,NA,NA
uncandid,[uncandid person],NA,NA,-0.0511539484605332,NA,NA
uncanny,[uncanny person],-0.12878601480727866,-0.05532538130062322,-0.050032364955333704,NA,NA
uncanonic,[uncanonic person],NA,NA,NA,NA,NA
uncapable,[uncapable person],NA,NA,NA,NA,NA
uncaptious,[uncaptious person],NA,NA,NA,NA,NA
uncaptivated,[uncaptivated person],NA,NA,NA,NA,NA
uncaptivating,[uncaptivating person],NA,NA,NA,NA,NA
uncardinaled,[uncardinaled person],NA,NA,NA,NA,NA
uncared-for,[uncared - for person],NA,-0.057859603431933415,NA,NA,-0.06077131864068611
uncareful,[uncareful person],NA,NA,NA,NA,NA
uncaressed,[uncaressed person],NA,NA,NA,NA,NA
uncarnate,[uncarnate person],NA,NA,NA,NA,NA
uncarnivorous,[uncarnivorous person],NA,NA,NA,NA,NA
uncastrated,[uncastrated person],NA,-0.05791481587952046,-0.05079757666468219,NA,NA
uncate,[uncate person],NA,NA,NA,NA,NA
uncatholic,[uncatholic person],NA,NA,NA,NA,NA
uncautious,[uncautious person],-0.13117013105751726,NA,NA,NA,NA
uncelebrated,[uncelebrated person],-0.12972736172743884,NA,-0.0508494248582748,NA,NA
uncelestial,[uncelestial person],NA,NA,NA,NA,NA
uncentered,[uncentered person],NA,NA,NA,NA,NA
uncentering,[uncentering person],NA,NA,NA,NA,NA
unceremonial,[unceremonial person],NA,NA,NA,NA,NA
unceremonious,[unceremonious person],-0.1310070758123525,-0.05781479078928869,-0.05100429315826668,NA,NA
uncertain,[uncertain person],-0.11889772461282765,-0.0539623057427335,-0.04741149512595891,-0.04425765740819673,-0.05089788365236693
unchafed,[unchafed person],NA,NA,NA,NA,NA
unchained,[unchained person],NA,-0.05794023113317164,-0.051057150137365066,NA,NA
unchallengeable,[unchallengeable person],NA,NA,NA,NA,NA
unchancy,[unchancy person],NA,NA,NA,NA,NA
unchangeable,[unchangeable person],-0.12873810365287974,NA,-0.05088140730377894,NA,NA
unchanged,[unchanged person],-0.12706979435119806,NA,-0.04995431088128394,NA,-0.05989901256226975
unchanging,[unchanging person],-0.12127612012821268,-0.057664554505981465,-0.050506888640170514,NA,NA
unchanneled,[unchanneled person],NA,NA,NA,NA,NA
unchaperoned,[unchaperoned person],NA,-0.05356267278877012,NA,-0.04872524196782497,NA
uncharitable,[uncharitable person],-0.12236592011782385,-0.05664755874918921,-0.05044827763871798,NA,NA
uncharmable,[uncharmable person],NA,NA,NA,NA,NA
uncharmed,[uncharmed person],NA,NA,NA,NA,NA
uncharming,[uncharming person],NA,NA,NA,NA,NA
unchartered,[unchartered person],NA,NA,NA,NA,NA
unchary,[unchary person],NA,NA,NA,NA,NA
unchaste,[unchaste person],-0.12672941062740875,-0.029852870296389975,-0.05002362966184799,-0.04968320322067614,NA
unchastened,[unchastened person],NA,-0.05472359483485965,NA,NA,NA
unchastisable,[unchastisable person],NA,NA,NA,NA,NA
unchastized,[unchastized person],NA,NA,NA,NA,NA
uncheckable,[uncheckable person],NA,NA,NA,NA,NA
uncheckered,[uncheckered person],NA,NA,NA,NA,NA
uncheered,[uncheered person],NA,NA,NA,NA,NA
uncheerful,[uncheerful person],NA,NA,NA,NA,NA
uncheery,[uncheery person],NA,NA,NA,NA,NA
uncherished,[uncherished person],NA,NA,NA,NA,NA
unchid,[unchid person],NA,NA,NA,NA,NA
unchildish,[unchildish person],NA,NA,NA,NA,NA
unchivalric,[unchivalric person],NA,NA,NA,NA,NA
unchivalrous,[unchivalrous person],NA,NA,-0.050823134442719416,NA,NA
uncholeric,[uncholeric person],NA,NA,NA,NA,NA
unchosen,[unchosen person],NA,NA,NA,NA,NA
unchristian,[unchristian person],-0.12983047797317504,-0.057527686061836045,-0.050917475612365114,NA,NA
unchurched,[unchurched person],-0.10468312868534019,-0.05754883622694347,-0.05057423493510876,NA,NA
unciferous,[unciferous person],NA,NA,NA,NA,NA
uncinate,[uncinate person],NA,NA,NA,NA,NA
uncircumcised,[uncircumcised person],-0.06006139682724488,-0.04975213751720699,-0.024006544257464017,-0.046697719271361716,-0.046817074707834874
uncircumscribed,[uncircumscribed person],NA,NA,NA,NA,NA
uncircumspect,[uncircumspect person],NA,NA,NA,NA,NA
uncircumstantial,[uncircumstantial person],NA,NA,NA,NA,NA
uncivil,[uncivil person],-0.11860596713529395,-0.05763600762567349,-0.04971310406761393,NA,NA
uncivilized,[uncivilized person],-0.11538090286157586,-0.05754860252346162,-0.04248028106144337,-0.05001514224960608,-0.05999782226649236
unclassible,[unclassible person],NA,NA,NA,NA,NA
unclassic,[unclassic person],NA,NA,NA,NA,NA
unclassifiable,[unclassifiable person],NA,NA,-0.050836970020466145,NA,NA
unclean,[unclean person],0.23181049540352722,-0.031582276062079466,-0.0442357932684109,-0.04982258422815426,-0.06010586553061547
uncleanly,[uncleanly person],-0.1302260667883016,-0.057967399162936695,-0.051135209847088046,NA,NA
uncleansable,[uncleansable person],NA,NA,NA,NA,NA
unclear,[unclear person],NA,NA,NA,NA,NA
uncleavable,[uncleavable person],NA,NA,NA,NA,NA
unclergyable,[unclergyable person],NA,NA,NA,NA,NA
unclerical,[unclerical person],NA,NA,NA,NA,NA
uncloistered,[uncloistered person],NA,NA,NA,NA,NA
unclouded,[unclouded person],NA,NA,NA,NA,NA
uncloven,[uncloven person],NA,NA,NA,NA,NA
uncloyed,[uncloyed person],NA,NA,NA,NA,NA
unclubbable,[unclubbable person],NA,NA,-0.050937397717185764,NA,NA
unco,[unco person],NA,NA,-0.05080276148404144,NA,NA
uncoated,[uncoated person],NA,NA,NA,NA,NA
uncoerced,[uncoerced person],-0.1305884753412773,NA,NA,NA,NA
uncogitable,[uncogitable person],NA,NA,NA,NA,NA
uncognoscible,[uncognoscible person],NA,NA,NA,NA,NA
uncohesive,[uncohesive person],NA,NA,NA,NA,NA
uncolike,[uncolike person],NA,NA,NA,NA,NA
uncollared,[uncollared person],NA,NA,NA,NA,NA
uncollected,[uncollected person],NA,NA,-0.051140575007990234,NA,NA
uncolored,[uncolored person],NA,NA,NA,NA,NA
uncombed,[uncombed person],NA,-0.05777459379041051,NA,NA,NA
uncombinable,[uncombinable person],NA,NA,NA,NA,NA
uncome,[uncome person],NA,NA,NA,NA,NA
uncomeatable,[uncomeatable person],NA,NA,NA,NA,NA
uncomely,[uncomely person],-0.13040770011990346,-0.05635951920780917,-0.0508704177410066,-0.05020042718170275,NA
uncomfortable,[uncomfortable person],-0.10381071662016587,-0.055260528584409864,-0.04623363942369176,-0.04871987657403839,-0.058666809913478675
uncomforted,[uncomforted person],NA,NA,NA,NA,NA
uncomforting,[uncomforting person],NA,NA,NA,NA,NA
uncomic,[uncomic person],NA,NA,NA,NA,NA
uncommemorated,[uncommemorated person],NA,NA,NA,NA,NA
uncommendable,[uncommendable person],NA,NA,NA,NA,NA
uncommercial,[uncommercial person],NA,NA,-0.05110693285672381,NA,NA
uncommon,[uncommon person],-0.11502621730065252,-0.028573343733261602,-0.006750112868267928,-0.04921528126699957,-0.059044430673547456
uncommunicative,[uncommunicative person],-0.12519625368664342,-0.05690299665485118,-0.04774118200912937,-0.05027387346109242,-0.05993085242399562
uncompact,[uncompact person],NA,NA,NA,NA,NA
uncompanied,[uncompanied person],NA,NA,NA,NA,NA
uncompanionable,[uncompanionable person],-0.13104827940513555,NA,-0.05111021563637247,NA,NA
uncompanioned,[uncompanioned person],NA,NA,NA,NA,NA
uncompassed,[uncompassed person],NA,NA,NA,NA,NA
uncompassionate,[uncompassionate person],-0.1290041178235722,NA,-0.05071174536159353,NA,NA
uncompellable,[uncompellable person],NA,NA,NA,NA,NA
uncompetitive,[uncompetitive person],NA,NA,NA,NA,NA
uncomplaining,[uncomplaining person],-0.1290731956969295,-0.05542119972818169,-0.05017635640601756,-0.04987599970407402,-0.060194486479085804
uncomplaisant,[uncomplaisant person],NA,NA,NA,NA,NA
uncomplete,[uncomplete person],NA,NA,NA,NA,NA
uncompliable,[uncompliable person],NA,NA,NA,NA,NA
uncomplicated,[uncomplicated person],-0.1090594908483457,-0.051460509969529986,-0.041465859882457316,-0.04578917925683363,-0.058971623523067646
uncomplimentary,[uncomplimentary person],NA,NA,NA,NA,NA
uncomplying,[uncomplying person],NA,NA,NA,NA,NA
uncomposable,[uncomposable person],NA,NA,NA,NA,NA
uncomposed,[uncomposed person],NA,NA,NA,NA,NA
uncompounded,[uncompounded person],NA,NA,NA,NA,NA
uncomprehended,[uncomprehended person],NA,NA,NA,NA,NA
uncomprehending,[uncomprehending person],-0.1300085358454934,-0.05744279327205406,-0.0506272102633447,-0.049658760871203925,-0.06027599652510403
uncomprehensible,[uncomprehensible person],NA,NA,NA,NA,NA
uncompressed,[uncompressed person],NA,NA,NA,NA,NA
uncompromising,[uncompromising person],-0.1207326503171205,-0.053072479735589886,-0.044083630091562985,-0.0498769535518583,NA
unconcealing,[unconcealing person],NA,NA,NA,NA,NA
unconceivable,[unconceivable person],NA,NA,NA,NA,NA
unconcerned,[unconcerned person],-0.12530923820000206,-0.05745313465112592,-0.05056183645403226,NA,NA
unconcerted,[unconcerted person],NA,NA,NA,NA,NA
unconcerting,[unconcerting person],NA,NA,NA,NA,NA
unconciliatory,[unconciliatory person],NA,NA,NA,NA,NA
unconclusive,[unconclusive person],NA,NA,NA,NA,NA
unconcurrent,[unconcurrent person],NA,NA,NA,NA,NA
uncondemnable,[uncondemnable person],NA,NA,NA,NA,NA
uncondensable,[uncondensable person],NA,NA,NA,NA,NA
unconditioned,[unconditioned person],-0.12277066210871618,NA,-0.05096887295210041,NA,NA
unconfederated,[unconfederated person],NA,NA,NA,NA,NA
unconfessing,[unconfessing person],NA,NA,NA,NA,NA
unconfident,[unconfident person],-0.12814672268738864,-0.057440631514846956,-0.050758239665630395,NA,NA
unconfiding,[unconfiding person],NA,NA,NA,NA,NA
unconfinable,[unconfinable person],NA,NA,NA,NA,NA
unconfiscable,[unconfiscable person],NA,NA,NA,NA,NA
unconformable,[unconformable person],NA,NA,-0.051159217814990714,NA,NA
unconfounded,[unconfounded person],NA,NA,NA,NA,NA
unconfused,[unconfused person],NA,NA,NA,NA,NA
unconfutable,[unconfutable person],NA,NA,NA,NA,NA
uncongealable,[uncongealable person],NA,NA,NA,NA,NA
uncongenial,[uncongenial person],-0.1288508021294957,-0.057834363455893614,-0.05078644621007942,NA,NA
unconjectured,[unconjectured person],NA,NA,NA,NA,NA
unconjugal,[unconjugal person],NA,NA,NA,NA,NA
unconnected,[unconnected person],-0.12472715342864807,NA,-0.050415872517722594,NA,NA
unconquerable,[unconquerable person],NA,-0.057386587584669156,-0.05021045222897793,-0.05014335131491081,-0.06073289854087023
unconquered,[unconquered person],NA,-0.057967399162936695,-0.05096061669083811,-0.05035453321435072,NA
unconscientious,[unconscientious person],-0.1298892585237958,NA,-0.050889353603014345,NA,NA
unconscionable,[unconscionable person],-0.13008547972927434,-0.05740341423536235,-0.05070864574132441,NA,NA
unconscious,[unconscious person],0.3558074233553497,0.15049610664720187,0.19154104925742257,0.06356291150751764,0.04230269826286907
unconsenting,[unconsenting person],-0.12722997492709892,-0.05738693813989192,NA,NA,NA
unconsequential,[unconsequential person],NA,NA,NA,NA,NA
unconservative,[unconservative person],NA,NA,NA,NA,NA
unconsidered,[unconsidered person],NA,NA,-0.0510972817663404,NA,NA
unconsidering,[unconsidering person],NA,NA,NA,NA,NA
unconsoled,[unconsoled person],NA,NA,NA,NA,NA
unconsoling,[unconsoling person],NA,NA,NA,NA,NA
unconsonant,[unconsonant person],NA,NA,NA,NA,NA
unconspicuous,[unconspicuous person],NA,NA,NA,NA,NA
unconspiring,[unconspiring person],NA,NA,NA,NA,NA
unconstrainable,[unconstrainable person],NA,NA,NA,NA,NA
unconstrained,[unconstrained person],-0.1306777188049935,NA,-0.05106327047847828,NA,NA
unconstricted,[unconstricted person],NA,NA,NA,NA,NA
unconstructive,[unconstructive person],NA,NA,NA,NA,NA
unconsulting,[unconsulting person],NA,NA,NA,NA,NA
unconsumable,[unconsumable person],NA,NA,NA,NA,NA
unconsuming,[unconsuming person],NA,NA,NA,NA,NA
unconsummate,[unconsummate person],NA,NA,NA,NA,NA
uncontainable,[uncontainable person],NA,NA,NA,NA,NA
uncontaminated,[uncontaminated person],-0.13022320642087482,NA,-0.05054352051607835,NA,NA
uncontending,[uncontending person],NA,NA,NA,NA,NA
uncontented,[uncontented person],NA,NA,NA,NA,NA
uncontestable,[uncontestable person],NA,NA,NA,NA,NA
uncontradictable,[uncontradictable person],NA,NA,NA,NA,NA
uncontrasted,[uncontrasted person],NA,NA,NA,NA,NA
uncontriving,[uncontriving person],NA,NA,-0.051067525411756805,NA,NA
uncontrollable,[uncontrollable person],-0.12426949464035991,-0.05594469552752554,-0.05020340763745718,-0.04917772351049348,-0.05970945925212842
uncontrolled,[uncontrolled person],-0.12574973478372942,-0.05700115211722815,-0.049806374459348476,-0.05036028014725102,-0.060577201617030736
uncontroversial,[uncontroversial person],NA,NA,NA,NA,NA
uncontrovertible,[uncontrovertible person],NA,NA,NA,NA,NA
unconventional,[unconventional person],-0.10711444099812102,-0.03301955247545654,-0.046132197305793154,-0.047299835685189376,-0.059926288710481584
unconversable,[unconversable person],NA,NA,NA,NA,NA
unconverted,[unconverted person],-0.10639934914142077,-0.057465754639145813,-0.043880745855765776,-0.05035733514221705,-0.060847840441700614
unconvertible,[unconvertible person],NA,NA,NA,NA,NA
unconvicted,[unconvicted person],-0.12550946391987813,NA,-0.05064315921854764,NA,NA
unconvinced,[unconvinced person],-0.12915857766461947,NA,-0.050911811760782445,NA,NA
unconvincing,[unconvincing person],NA,NA,-0.051079275790413395,NA,NA
unconvulsed,[unconvulsed person],NA,NA,NA,NA,NA
uncooperative,[uncooperative person],-0.11140499213832249,-0.056104782412592744,-0.050275544254629524,-0.04948963173595351,-0.06026739976243804
uncoördinated,[uncoördinated person],NA,NA,NA,NA,NA
uncopiable,[uncopiable person],NA,NA,NA,NA,NA
uncoquettish,[uncoquettish person],NA,NA,NA,NA,NA
uncorded,[uncorded person],NA,NA,NA,NA,NA
uncordial,[uncordial person],NA,NA,NA,NA,NA
uncoroneted,[uncoroneted person],NA,NA,NA,NA,NA
uncorpulent,[uncorpulent person],NA,NA,NA,NA,NA
uncorrelated,[uncorrelated person],NA,NA,NA,NA,NA
uncorrigible,[uncorrigible person],NA,NA,NA,NA,NA
uncorrupted,[uncorrupted person],-0.1282105088810063,-0.05764541419081795,-0.049501484538331,NA,-0.06017708068800899
uncorruptible,[uncorruptible person],NA,NA,-0.05111356886193634,NA,NA
uncorruptive,[uncorruptive person],NA,NA,NA,NA,NA
uncorseted,[uncorseted person],NA,-0.05692069969360132,NA,NA,NA
uncostly,[uncostly person],NA,NA,NA,NA,NA
uncounseled,[uncounseled person],-0.13099479053425436,NA,NA,NA,NA
uncountenanced,[uncountenanced person],NA,NA,NA,NA,NA
uncourted,[uncourted person],NA,NA,NA,NA,NA
uncourteous,[uncourteous person],NA,NA,-0.051095534707643255,NA,NA
uncourtierlike,[uncourtierlike person],NA,NA,NA,NA,NA
uncourtly,[uncourtly person],-0.13043215626140262,NA,-0.051104467249691546,NA,NA
uncousinly,[uncousinly person],NA,NA,NA,NA,NA
uncouth,[uncouth person],-0.10655666934989483,-0.05496839923209745,-0.04018092638907498,-0.049522062560619085,-0.05482479993189062
uncouthy,[uncouthy person],NA,NA,NA,NA,NA
